role_id,position_description_id,legacy_mapping_pd_id,mapping_rank,mapping_code,mapping_name,mapping_level,mapping_validated,validation_notes,framework_code_valid
5c114135-16d0-5b0b-bd7c-debaa623722b,873,11071,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
3508441b-8e0f-5fb1-95d5-b902816a0db0,874,11072,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
5d6110d7-47b1-57a5-891f-4808226d32ff,875,11073,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
0228f0e8-67d2-5315-9af4-02178c4b8692,876,11074,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
2739d2c4-ae32-51b0-a231-62872cc00ece,877,11075,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
c32eeaca-16e3-568f-8fd1-cb0d8d5c34d1,878,11076,1,1030006001,IT PROGRAM/PROJECT MANAGEMENT,Specialisation,Yes,,1
ade19574-1a94-5c5f-9580-20b953b38883,879,11077,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
5298b542-1045-59aa-8b6f-c515b88d080d,880,11078,1,1030006000,IT PROJECT MANAGEMENT,Sub-family,,,1
a1ae5260-db12-5990-96db-4ed5e827433e,881,11079,1,1030006000,IT PROJECT MANAGEMENT,Sub-family,,,1
3f5ffd09-6610-5db1-a163-262794f31f1e,883,11082,1,1030006002,IT PROGRAM/PROJECT AUXILIARY AND SUPPORT,Specialisation,Yes,,1
11ebb850-8579-5ff0-bb8d-6492ba298ca0,884,11083,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
11ebb850-8579-5ff0-bb8d-6492ba298ca0,884,11083,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
7feb3f3b-8b5f-59db-9510-9c7ae09470fe,890,11091,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
7feb3f3b-8b5f-59db-9510-9c7ae09470fe,890,11091,2,1001001000,BUSINESS ANALYSIS,Sub-family,,,1
3d330fe6-e5b0-5a58-974b-0665a1ca83d7,891,11092,1,1030001000,CYBER SECURITY,Sub-family,,,1
5d420300-5c42-580c-9c32-7506b4ead30f,892,11093,1,1019000000,LIBRARY,Job Family,Yes,,1
58005e39-a3a5-5242-bde6-a87d8b1f2d3d,893,11094,1,1001002000,PROCESS ANALYSIS,Sub-family,,,1
81704049-aa8d-5d53-8ffd-86a2d9faf9c7,894,11095,1,1030004000,IT ARCHITECTURE,Sub-family,,,1
834f55a9-5a85-592c-a5c4-fb11914b1278,895,11096,1,1024002000,COUNSELLING AND CAREER SUPPORT,Sub-family,,,1
834f55a9-5a85-592c-a5c4-fb11914b1278,895,11096,2,1028001000,EDUCATIONAL PRACTICE AND DEVELOPMENT,Sub-family,,,1
36ed0f24-7377-5545-9013-00bc1d31af26,896,11097,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
dfe9fc77-2ccc-5009-973a-bd25a19ceecb,897,11098,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
132c1807-3ab6-5c20-b572-f3f2ae21b8fa,898,11099,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,Map to IT,1
af6830f6-7e19-529c-b8fe-06a2085ad14a,899,11100,1,1028003000,TEACHING AND ASSESSMENT SUPPORT,Sub-family,Yes,,1
5f73c371-29ba-5e1b-855b-123226607bb3,900,11101,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
12d0b9c9-2dc7-51d5-8a02-4026006e3d27,901,11104,1,1016002000,EDUCATIONAL QUALITY ASSURANCE,Sub-family,,,1
fa8cf797-d4ac-5269-9305-023934b75eac,902,11105,1,1014001002,ABORIGINAL ADVISORY/SPECIALIST,Specialisation,Yes,,1
919639af-b92b-55e3-a940-2ee1c83245b4,903,11106,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
0dd7a1bc-ce63-56fe-a81e-d22138ee289a,904,11108,1,1014003000,HR OPERATIONS,Sub-family,Yes,,1
0dd7a1bc-ce63-56fe-a81e-d22138ee289a,904,11108,2,1014007000,PAYROLL,Sub-family,Yes,,1
07232c15-6786-5a37-bfb4-c30b8723814f,905,11109,1,1014001001,DIVERSITY AND INCLUSION ADVISORY/SPECIALIST,Specialisation,Yes,,1
07232c15-6786-5a37-bfb4-c30b8723814f,905,11109,1,1014001001,DIVERSITY AND INCLUSION ADVISORY/SPECIALIST,Specialisation,Yes,,1
569b4e24-a329-542e-ba8d-324c144dea7c,906,11110,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
569b4e24-a329-542e-ba8d-324c144dea7c,906,11110,2,1002002000,FACULTY OPERATIONS,Sub-family,Yes,,1
8bfb4f8b-1bd6-5b42-b72e-43efa8f07acb,907,11111,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
6185afd1-c1c0-54ea-b463-676dba920263,908,11113,1,1004000000,CAMPUS SERVICES,Job Family,Yes,,1
6185afd1-c1c0-54ea-b463-676dba920263,908,11113,2,1022002000,COMMUNITY ENGAGEMENT,Sub-family,Yes,,1
582423bc-0bed-5ceb-b0ee-ab4721ea93ab,909,11114,1,1004000000,CAMPUS SERVICES,Job Family,Yes,,1
582423bc-0bed-5ceb-b0ee-ab4721ea93ab,909,11114,2,1022002000,COMMUNITY ENGAGEMENT,Sub-family,Yes,,1
945aec1a-70f7-5622-8cf4-ae886530deef,910,11115,1,1014008002,ABORIGINAL RECRUITMENT,Specialisation,Yes,,1
4d4ae287-e5de-55de-a77c-ed23802b6fbe,911,11116,1,1014008002,ABORIGINAL RECRUITMENT,Specialisation,Yes,,1
1100fdc4-5d44-509d-8ba9-6edeefca98c3,912,11117,1,1030002000,DATA MANAGEMENT AND ANALYTICS,Sub-family,,,1
d013873e-d597-5cc6-be2e-2f403f119574,913,11118,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
2f208fee-94dd-5268-be92-46463d19f2ad,914,11119,1,1014006001,CAPABILITY DEVELOPMENT,Specialisation,,,1
37c8bada-68db-5816-9b7a-2083b1ba30f3,915,11120,1,1023002000,ENQUIRIES AND STUDENT ADMINISTRATION,Sub-family,,,1
ad9e229f-1582-50d3-9a19-48a4a5deba21,916,11122,1,1029001000,FINANCIAL OPERATIONS AND CONTROL,Sub-family,,,1
a41fdb62-b816-5a6f-9cb3-7e49808ee8aa,917,11123,1,1014004000,HR REPORTING AND ANALYTICS,Sub-family,Yes,,1
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125,1,1000001000,ANALYTICS,Sub-family,Yes,,1
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125,2,1025002000,STRATEGIC RESEARCH AND ANALYSIS,Sub-family,Yes,,1
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127,1,1014012001,INDUSTRIAL RELATIONS,Specialisation,Yes,,1
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129,1,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,Yes,,1
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130,1,1014003000,HR OPERATIONS,Sub-family,Yes,,1
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130,2,1003001000,ADMINISTRATION,Sub-family,Yes,,1
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131,1,1003001000,ADMINISTRATION,Sub-family,,,1
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132,1,1002002000,FACULTY OPERATIONS,Sub-family,,,1
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,Yes,,1
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134,1,1002002000,FACULTY OPERATIONS,Sub-family,,,1
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135,2,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136,1,1023002000,ENQUIRIES AND STUDENT ADMINISTRATION,Sub-family,,,1
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138,1,1028001000,EDUCATIONAL PRACTICE AND DEVELOPMENT,Sub-family,,,1
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
247b7fb4-9b15-5488-844d-3693441ae218,932,11140,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,Yes,Relates to International,1
9121206b-1442-57ad-82fe-de9566c94e75,933,11141,1,1014010000,WORK HEALTH AND SAFETY,Sub-family,Yes,,1
9121206b-1442-57ad-82fe-de9566c94e75,933,11141,2,1014001000,DIVERSITY AND INCLUSION,Sub-family,Yes,,1
dfc557fc-f1e7-5a77-99ea-932d6602ddcc,934,11142,1,1029001000,FINANCIAL OPERATIONS AND CONTROL,Sub-family,,,1
9a02852b-227b-5942-8250-1782ac181c66,935,11143,1,1019000000,LIBRARY,Job Family,Yes,,1
0daa61be-59a3-5c96-94ae-718b4463d1d6,936,11144,1,1000002002,REGULATORY REPORTING,Specialisation,Yes,,1
eb8e7a33-ef25-5035-aefd-bb9d4cbc5583,937,11145,1,1000002000,REPORTING (SUB),Sub-family,,,1
7f95ec9e-e3f9-55f9-93c1-725245f1ab57,938,11148,1,1018001000,BUSINESS RELATIONSHIPS AND GROWTH,Sub-family,,,1
24a3273d-21cd-56cf-8946-f4044b878794,939,11149,1,1019000000,LIBRARY,Job Family,Yes,,1
e93fcf9b-2b17-5f40-aabc-20c8c07fb057,940,11150,1,1004000000,CAMPUS SERVICES,Job Family,,,1
bb76eb7a-3f9c-5cd6-a380-7f0ebb7b8392,941,11152,1,1023003002,STUDENT RECRUITMENT (INTERNATIONAL),Specialisation,Yes,,1
bb76eb7a-3f9c-5cd6-a380-7f0ebb7b8392,941,11152,2,1023002002,ENQUIRIES AND STUDENT ADMINISTRATION (INTERNATIONAL),Specialisation,Yes,,1
3d5645fa-eeec-58fa-b06e-b19664274f61,942,11154,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,PD suggests a mix of class support and ops,1
3d5645fa-eeec-58fa-b06e-b19664274f61,942,11154,2,1002002000,FACULTY OPERATIONS,Sub-family,Yes,PD suggests a mix of class support and ops,1
dd87799f-107b-5213-a9dd-ed93e37765c4,943,11155,1,1022003000,EDUCATION SECTOR ENGAGEMENT,Sub-family,,,1
3249aa0c-e552-5038-b192-8a0a33b08db3,944,11156,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
1147a50b-14f9-5c0f-a306-8ba721edcb71,945,11157,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
d5628049-c801-5bb0-beea-95c206e9edbf,946,11159,1,1002002000,FACULTY OPERATIONS,Sub-family,,,1
12542aad-a9ca-54d4-a73b-584bf965edf3,947,11160,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
54e7aed7-c198-53bf-afb2-893b90749d44,948,11161,1,1006000000,CHILDREN’S CENTRES,Job Family,Yes,,1
e40fe003-fb0a-50bf-aec2-2faa02de0bac,949,11162,1,1004000000,CAMPUS SERVICES,Job Family,,,1
629d1f35-c3a4-59e5-98f8-066e085c6cc8,950,11163,1,1023001000,STUDENT ENGAGEMENT,Sub-family,Yes,,1
c10b42d4-9b1a-56f5-899f-e125447b75d5,952,11166,1,1020003000,MARKET RESEARCH AND ANALYSIS,Sub-family,Yes,,1
dfc6259c-5a24-5b94-94d4-d13a0834c93d,953,11167,1,1025001000,STRATEGIC PLANNING,Sub-family,Yes,,1
2b401bfd-4634-542a-9d65-e2f44e114fae,954,11168,1,1023002002,ENQUIRIES AND STUDENT ADMINISTRATION (INTERNATIONAL),Specialisation,Yes,,1
2310bd7d-bddb-56ed-8dc2-b1f564dd69aa,955,11169,1,1023002002,ENQUIRIES AND STUDENT ADMINISTRATION (INTERNATIONAL),Specialisation,Yes,international,1
2310bd7d-bddb-56ed-8dc2-b1f564dd69aa,955,11169,2,1023003002,STUDENT RECRUITMENT (INTERNATIONAL),Specialisation,Yes,international,1
c91ea271-6ef9-5005-8a36-1038b72569f2,960,11174,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
c91ea271-6ef9-5005-8a36-1038b72569f2,960,11174,2,1003001000,ADMINISTRATION,Sub-family,Yes,,1
5fec3bca-9798-5725-bac7-657a4df89606,961,11175,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
e1b4cba1-304f-5858-bad5-e95531da142a,963,11180,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
05456d70-3766-57c6-9068-4ec0201d4b43,965,11182,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
05456d70-3766-57c6-9068-4ec0201d4b43,965,11182,2,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
7f2cc0f3-7c4e-5fe0-962f-e42efb50d5b5,966,11183,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
2852d29e-73e6-54c6-b870-b9233f2ed0a0,967,11184,1,1019000000,LIBRARY,Job Family,Yes,,1
ffcdfa9a-9323-52b2-a3e3-ba269b08ae29,971,11189,1,1030002000,DATA MANAGEMENT AND ANALYTICS,Sub-family,Yes,,1
5c8d5019-2943-5bc2-bf12-5ae361630e7f,973,11192,1,1018000000,PARTNERSHIPS,Job Family,,,1
5c8d5019-2943-5bc2-bf12-5ae361630e7f,973,11192,2,1022004000,INDUSTRY ENGAGEMENT,Sub-family,,,1
d527d0f2-2a61-5601-b37f-29de0b943c75,974,11193,1,1023002000,ENQUIRIES AND STUDENT ADMINISTRATION,Sub-family,,,1
e4de43d6-5911-5f0d-a8e0-dd4d28ff9cf1,975,11194,1,1023002000,ENQUIRIES AND STUDENT ADMINISTRATION,Sub-family,,,1
e4de43d6-5911-5f0d-a8e0-dd4d28ff9cf1,975,11194,2,1022002000,COMMUNITY ENGAGEMENT,Sub-family,,,1
8314de20-0fa9-56be-9c94-d8ea18c5d6a1,976,11195,1,1016003000,EDUCATIONAL REGULATORY COMPLIANCE,Sub-family,,,1
122876b5-0e82-5f06-8933-b96b471bbeff,977,11196,1,1028003003,LEARNING FACILITATION SUPPORT (DISABILITY),Specialisation,Yes,,1
f021b2ca-54e5-5dd6-8243-7a7cb208d046,978,11197,1,1024003000,DISABILITY AND ACCESS SUPPORT,Sub-family,Yes,,1
dc4522f7-70d2-5421-a5f3-0f9af183020e,979,11198,1,1009002003,VIDEO PRODUCTION,Specialisation,Yes,,1
4684e48f-0c10-56f2-95ec-150e3cdf3d1d,980,11199,2,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,International,1
327655d4-83c8-5e3e-af18-b347ed960c6c,981,11200,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
edf7b8f8-58cd-5927-9f3a-3a6645d05262,983,11202,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
9090c065-118f-5e73-9a21-818c70adc0d0,985,11204,1,1023001000,STUDENT ENGAGEMENT,Sub-family,Yes,,1
9fa7812a-8e35-504c-9927-1400806de3e0,988,11208,1,1014006000,ORGANISATIONAL DEVELOPMENT,Sub-family,Yes,,1
9fa7812a-8e35-504c-9927-1400806de3e0,988,11208,2,1014005000,ORGANISATION DESIGN,Sub-family,Yes,,1
cee7c512-b09b-5ac5-a2bb-2f04453f3254,993,11213,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
c63be457-de8f-5aab-a03b-c7179a08fd60,997,11218,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
26096aca-54c7-5fd6-b038-18c1c1e86562,998,11221,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
96e27b01-ed93-5515-a49c-7ac0997e8fc9,999,11222,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
1e060351-cc07-5d1f-bee8-be2fb469fe88,1000,11224,1,1030001002,CYBER SECURITY AWARENESS AND TRAINING,Specialisation,Yes,,1
7b2c9878-cebb-5494-ae3a-35ffb2bf287b,1001,11224,1,1030001002,CYBER SECURITY AWARENESS AND TRAINING,Specialisation,Yes,,1
f1e98aab-84ac-5a54-af8e-51f589a319ff,1003,11226,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
4f365c08-8483-582b-94c4-4d824ace7f57,1004,11228,1,1023001000,STUDENT ENGAGEMENT,Sub-family,Yes,,1
e7df15b6-48cd-52eb-8a22-8112e0639923,1005,11229,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
cb6c7233-d94a-5bc6-8207-8b2d73cdbb8b,1010,11238,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
b7cea9a0-ec5b-5bfc-b701-102296bd240f,1011,11239,1,1029000000,FINANCE,Job Family,Yes,,1
2dac70bf-190f-5d4f-81c1-b10edbf555cc,1013,11243,1,1030009000,SOLUTIONS DEVELOPMENT,Sub-family,,,1
2dac70bf-190f-5d4f-81c1-b10edbf555cc,1013,11243,2,1030006000,IT PROJECT MANAGEMENT,Sub-family,,,1
c9fba9ff-ad69-5317-9462-d8e539a6e1b5,1014,11244,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
a1b9975b-9d7a-5640-9574-d42cd8230f16,1015,11245,1,1014005000,ORGANISATION DESIGN,Sub-family,Yes,,1
2c75d6ee-28db-5c37-8e01-32868df5631b,1016,11246,1,1014006002,EMPLOYEE EXPERIENCE,Specialisation,Yes,,1
e20cf225-7a67-5778-892b-135aef8c40ad,1017,11247,1,1014006002,EMPLOYEE EXPERIENCE,Specialisation,Yes,,1
9b165824-bbdb-5dc2-bc24-72ded987918a,1018,11248,1,1028001000,EDUCATIONAL PRACTICE AND DEVELOPMENT,Sub-family,Yes,,1
9b165824-bbdb-5dc2-bc24-72ded987918a,1018,11248,2,1014006001,CAPABILITY DEVELOPMENT,Specialisation,Yes,,1
78cae87b-5aac-52a6-808d-a4798c154c43,1019,11249,1,1014006002,EMPLOYEE EXPERIENCE,Specialisation,Yes,,1
a5403590-3101-53db-a343-91a7d0530a62,1020,11250,1,1014006002,EMPLOYEE EXPERIENCE,Specialisation,Yes,,1
743d9c07-7efb-5310-8981-82bf6a0bb042,1021,11251,1,1028001000,EDUCATIONAL PRACTICE AND DEVELOPMENT,Sub-family,Yes,,1
12f8dacb-27d8-50c2-8e90-b19da2c9de1a,1022,11252,1,1014006002,EMPLOYEE EXPERIENCE,Specialisation,Yes,,1
17e88811-3bdb-5ab0-bf99-0a24ffdf4067,1023,11253,1,1014006001,CAPABILITY DEVELOPMENT,Specialisation,Yes,,1
089a6e20-d54a-56b8-8f5e-a1df4a4bdfc9,1024,11255,1,1014006001,CAPABILITY DEVELOPMENT,Specialisation,Yes,,1
0a77b2e2-b16a-565f-87ea-81808b80e3e6,1025,11256,1,1014006001,CAPABILITY DEVELOPMENT,Specialisation,Yes,,1
fdd31946-e114-58a6-ad77-4e104dd6b934,1026,11257,1,1014008000,RECRUITMENT (SUB),Sub-family,Yes,,1
fdd31946-e114-58a6-ad77-4e104dd6b934,1026,11257,1,1014008004,RECRUITMENT OPERATIONS,Specialisation,Yes,,1
7ffe11cc-a167-52b3-859b-db86d4937944,1027,11258,1,1014012000,WORKPLACE RELATIONS,Sub-family,Yes,,1
b96c50fd-e7ae-51e1-a482-9a6d017d2f42,1028,11259,1,1014003000,HR OPERATIONS,Sub-family,Yes,,1
164e41c7-cdcd-55ba-8487-1139323a4967,1029,11260,1,1014005000,ORGANISATION DESIGN,Sub-family,Yes,,1
164e41c7-cdcd-55ba-8487-1139323a4967,1029,11260,2,1014009000,REMUNERATION,Sub-family,Yes,,1
01f23392-b114-5714-b21e-b2b67636cc8b,1030,11261,1,1014005000,ORGANISATION DESIGN,Sub-family,Yes,,1
1f4b6e77-20ac-5104-a50d-1a27ec889df6,1031,11263,1,1014003003,HR SYSTEMS,Specialisation,Yes,,1
1f4b6e77-20ac-5104-a50d-1a27ec889df6,1031,11263,2,1014003002,HR ADMINISTRATION,Specialisation,Yes,,1
bf36b13e-ba51-57db-9df3-2989f4251f97,1032,11264,1,1014006001,CAPABILITY DEVELOPMENT,Specialisation,Yes,,1
f32fd565-0df6-53ea-a3d7-fa01920fc690,1033,11265,1,1014011002,WORKFORCE STRATEGY,Specialisation,Yes,,1
4b483533-088c-5a3c-98ac-7141db35ad26,1034,11266,1,1014006001,CAPABILITY DEVELOPMENT,Specialisation,Yes,,1
4fca2876-a422-5d5c-a75a-196afa9fb575,1035,11267,1,1014007000,PAYROLL,Sub-family,Yes,,1
429dca2f-5abf-5fe3-9a41-24d68e909f4c,1036,11269,1,1014001001,DIVERSITY AND INCLUSION ADVISORY/SPECIALIST,Specialisation,Yes,,1
3097840e-cdab-5f45-929f-d7c4a4bd0324,1037,11270,1,1017003002,PROCUREMENT SYSTEMS,Specialisation,Yes,,1
3097840e-cdab-5f45-929f-d7c4a4bd0324,1037,11270,2,1017003001,PROCUREMENT OPERATIONS MANAGEMENT AND SUPPORT,Specialisation,Yes,,1
6025000d-e529-5321-bccd-d842a477811a,1038,11271,1,1017003002,PROCUREMENT SYSTEMS,Specialisation,Yes,,1
dfcaec21-2613-5d11-99be-5e1bacd774c6,1039,11272,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,Yes,,1
5b5083b1-bf11-5f50-9822-f5ac6e4e740d,1040,11273,1,1017004000,STRATEGIC SOURCING,Sub-family,Yes,,1
172f1470-0bdd-5ce4-afec-4f23ecbfaa51,1041,11274,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,Yes,,1
a2180d9e-7a7d-5d5b-b79b-c6c06e948c61,1042,11275,1,1017004000,STRATEGIC SOURCING,Sub-family,Yes,,1
13bf92e9-fd12-5dc4-91da-b53d2ac099e0,1043,11276,1,1017001000,CATEGORY MANAGEMENT,Sub-family,Yes,,1
13bf92e9-fd12-5dc4-91da-b53d2ac099e0,1043,11276,2,1017004000,STRATEGIC SOURCING,Sub-family,Yes,,1
1312a9c6-e4d8-576b-94d2-3d15c47d8819,1044,11277,1,1017003001,PROCUREMENT OPERATIONS MANAGEMENT AND SUPPORT,Specialisation,Yes,,1
e1c40e39-f6b8-5ff2-991d-456e0c24db74,1045,11278,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,Yes,,1
d5dea844-cd24-5527-b6ea-efe1a29d095b,1046,11279,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,Yes,,1
ddd2521a-fa4c-5ef7-82f7-fbb50949be7c,1047,11280,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,Yes,,1
bcea47e5-7a26-5ac3-b571-3ea5c5f1637c,1048,11281,1,1017001000,CATEGORY MANAGEMENT,Sub-family,Yes,,1
30faf982-7550-5f09-bbcb-2009bb8e5140,1049,11282,1,1017001000,CATEGORY MANAGEMENT,Sub-family,Yes,,1
9242199d-5e00-5b86-b088-481222c241b1,1050,11283,1,1017000000,PROCUREMENT,Job Family,Yes,,1
8f327de8-5f6c-5a21-99e9-585e9d68832a,1051,11284,1,1017001000,CATEGORY MANAGEMENT,Sub-family,Yes,,1
ad2e133c-de33-55af-a0b7-ce051ae4ace3,1052,11285,1,1015004001,ASSET MANAGEMENT STRATEGY AND PLANNING,Specialisation,Yes,,1
8b2166be-195d-5388-ad9a-6c952b934919,1055,11288,1,1015004001,ASSET MANAGEMENT STRATEGY AND PLANNING,Specialisation,Yes,,1
6dbf0575-b982-5b78-996b-178d5e2cef4f,1056,11289,1,1015004003,CAPITAL PLANNING,Specialisation,Yes,,1
a7643b67-a194-5147-bcbc-d73ae56360b1,1058,11293,1,1001001000,BUSINESS ANALYSIS,Sub-family,Yes,,1
859340f7-2449-5eb5-b553-e625572147df,1060,11295,1,1016004000,ACCREDITATION,Sub-family,Yes,,1
0853666e-0fcd-5532-a4fc-d787469c7b16,1061,11296,1,1000001000,ANALYTICS,Sub-family,Yes,,1
e215f8c8-2ad7-5910-b785-bc12a2d71e87,1062,11297,1,1008002003,LEARNING TECHNOLOGY OPERATIONS,Specialisation,Yes,,1
b0e18b2c-67f3-5bcb-b74e-8c3599e0f5d5,1063,11298,1,1008002003,LEARNING TECHNOLOGY OPERATIONS,Specialisation,Yes,,1
fe551c56-44c2-54a7-9e47-25728bdbff9e,1065,11300,1,1008002001,COURSE PLANNING AND SCHEDULING,Specialisation,Yes,,1
dc84ad8e-1f5d-574a-a922-a55d4f1a3736,1066,11301,1,1008002001,COURSE PLANNING AND SCHEDULING,Specialisation,Yes,,1
dc84ad8e-1f5d-574a-a922-a55d4f1a3736,1066,11301,2,1000002000,REPORTING (SUB),Sub-family,Yes,,1
278f7928-0df9-5e9f-b944-beb3e2ad6c9f,1067,11302,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
278f7928-0df9-5e9f-b944-beb3e2ad6c9f,1067,11302,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
a5c2f975-b152-58ce-b1ba-85e7e3e7c0e9,1068,11303,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
a5c2f975-b152-58ce-b1ba-85e7e3e7c0e9,1068,11303,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
650726b1-31f8-5a29-b68a-ed773597df05,1069,11304,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
650726b1-31f8-5a29-b68a-ed773597df05,1069,11304,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
1595318f-986a-58c2-8d2a-8ba8a764d86a,1070,11305,1,1008002003,LEARNING TECHNOLOGY OPERATIONS,Specialisation,Yes,,1
27be664b-51f5-5c02-995b-b0d45afe4f97,1071,11306,1,1008002003,LEARNING TECHNOLOGY OPERATIONS,Specialisation,Yes,,1
b6338be3-00b6-5bdd-8e3e-9252c721e8b8,1072,11307,1,1000001000,ANALYTICS,Sub-family,Yes,,1
234fe45a-a16b-5c86-a2a1-2a193a945ec9,1074,11309,1,1008002004,PARTNER AND SME COORDINATION,Specialisation,Yes,,1
7b78bd00-0df7-5e71-a043-56e867f2ce42,1075,11310,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
7b78bd00-0df7-5e71-a043-56e867f2ce42,1075,11310,2,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
6c33fb2d-6597-5056-9858-81f15db1a45c,1076,11311,1,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
ff7766f6-992e-5861-936b-d9b487c36aa1,1077,11312,1,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
